17/08/2021 11:37:10 3.52  103.26 42.78 100.91 inf

17/08/2021 11:37:14 3.50  103.26 42.78 100.91 inf

17/08/2021 11:37:18 2.96  103.26 42.81 100.96 inf

17/08/2021 11:37:22 3.50  103.21 42.87 101.05 inf

17/08/2021 11:37:26 3.53  103.26 42.87 101.05 inf

17/08/2021 11:37:30 2.65  103.31 42.84 101.14 inf

17/08/2021 11:37:34 3.51  103.21 42.87 101.23 inf

17/08/2021 11:37:38 3.51  103.21 42.87 101.28 inf

17/08/2021 11:37:42 2.47  103.26 42.87 101.28 inf

17/08/2021 11:37:46 3.53  103.21 42.87 101.23 inf

17/08/2021 11:37:50 3.51  103.35 42.87 101.37 inf

17/08/2021 11:37:55 2.06  103.40 42.96 101.32 inf

17/08/2021 11:37:59 3.53  103.54 43.09 101.37 inf

17/08/2021 11:38:03 3.51  103.59 43.18 101.37 inf

17/08/2021 11:38:07 2.16  103.54 43.15 101.37 0.22

17/08/2021 11:38:11 3.53  103.54 43.18 101.37 0.22

17/08/2021 11:38:15 3.52  103.59 43.21 101.37 0.22

17/08/2021 11:38:19 2.44  103.63 43.18 101.32 0.22

17/08/2021 11:38:23 3.51  103.59 43.18 101.37 0.22

17/08/2021 11:38:27 3.51  103.59 43.18 101.37 0.22

17/08/2021 11:38:31 2.96  103.63 43.18 101.37 0.22

17/08/2021 11:38:35 3.52  103.59 43.21 101.37 0.22

17/08/2021 11:38:39 3.14  103.68 43.18 101.37 0.22

17/08/2021 11:38:43 3.48  103.59 43.21 101.37 0.22

17/08/2021 11:38:47 3.50  103.68 43.21 101.42 0.22

17/08/2021 11:38:51 2.58  103.63 43.27 101.37 0.22

17/08/2021 11:38:55 3.51  103.68 43.33 101.37 0.22

17/08/2021 11:38:59 3.50  103.68 43.49 101.37 0.22

17/08/2021 11:39:03 2.40  103.68 43.45 101.37 0.22

17/08/2021 11:39:08 3.52  103.68 43.49 101.37 0.22

17/08/2021 11:39:12 3.51  103.68 43.49 101.37 0.22

17/08/2021 11:39:16 3.08  103.63 43.49 101.37 0.22

17/08/2021 11:39:20 3.52  103.63 43.45 101.37 0.22

17/08/2021 11:39:24 3.03  103.68 43.49 101.37 0.22

17/08/2021 11:39:28 3.50  103.68 43.49 101.46 0.22

17/08/2021 11:39:32 3.51  103.72 43.49 101.51 0.22

17/08/2021 11:39:36 2.47  103.68 43.49 101.46 0.22

17/08/2021 11:39:40 3.51  103.68 43.49 101.42 0.22

17/08/2021 11:39:44 3.50  103.77 43.55 101.42 0.22

17/08/2021 11:39:48 2.85  103.72 43.55 101.51 0.22

17/08/2021 11:39:52 3.50  103.68 43.58 101.60 0.22

17/08/2021 11:39:56 3.55  103.72 43.55 101.69 0.22

17/08/2021 11:40:00 3.43  103.72 43.67 101.69 0.22

17/08/2021 11:40:04 3.51  103.72 43.70 101.83 0.22

17/08/2021 11:40:08 2.70  103.72 43.67 101.83 0.22

17/08/2021 11:40:12 3.49  103.72 43.79 101.74 0.22

17/08/2021 11:40:16 3.51  103.77 43.76 101.78 0.22

17/08/2021 11:40:21 2.53  103.82 43.73 101.78 0.22

17/08/2021 11:40:25 3.50  103.91 43.73 101.78 0.22

17/08/2021 11:40:29 3.35  103.91 43.79 101.83 0.22

17/08/2021 11:40:33 3.50  103.96 43.79 101.83 0.22

17/08/2021 11:40:37 3.49  104.00 43.73 101.83 0.22

17/08/2021 11:40:41 2.50  104.14 43.79 101.78 0.22

17/08/2021 11:40:45 3.51  104.10 43.76 101.78 inf

17/08/2021 11:40:49 3.49  104.10 43.82 101.83 inf

17/08/2021 11:40:53 2.34  104.10 43.82 101.83 inf

17/08/2021 11:40:57 3.52  104.10 43.79 101.83 inf

17/08/2021 11:41:01 3.51  104.14 43.86 101.83 inf

17/08/2021 11:41:05 2.39  104.14 43.86 101.83 inf

17/08/2021 11:41:09 3.49  104.14 43.98 101.83 inf

17/08/2021 11:41:13 3.49  104.14 44.07 101.83 inf

17/08/2021 11:41:17 2.36  104.14 43.92 101.83 inf

17/08/2021 11:41:21 3.50  104.14 44.04 101.83 inf

17/08/2021 11:41:25 3.48  104.14 44.07 101.83 inf

17/08/2021 11:41:29 2.34  104.14 44.04 101.83 inf

17/08/2021 11:41:34 3.49  104.14 44.04 101.83 inf

17/08/2021 11:41:38 3.47  104.14 44.07 101.87 inf

17/08/2021 11:41:42 2.37  104.14 44.10 101.87 inf

17/08/2021 11:41:46 3.48  104.14 44.07 101.97 inf

17/08/2021 11:41:50 3.48  104.14 44.07 101.97 inf

17/08/2021 11:41:54 2.31  104.19 44.04 101.92 inf

17/08/2021 11:41:58 3.48  104.19 44.07 102.15 inf

17/08/2021 11:42:02 3.47  104.14 44.10 102.20 inf

17/08/2021 11:42:06 2.37  104.19 44.10 102.15 inf

17/08/2021 11:42:10 3.48  104.19 44.01 102.29 inf

17/08/2021 11:42:14 3.48  104.28 44.10 102.29 inf

17/08/2021 11:42:18 2.37  104.19 44.10 102.29 inf

17/08/2021 11:42:22 3.48  104.19 44.10 102.29 inf

17/08/2021 11:42:26 3.51  104.19 44.07 102.29 inf

17/08/2021 11:42:30 2.39  104.42 44.10 102.29 inf

17/08/2021 11:42:34 3.47  104.38 44.10 102.29 inf

17/08/2021 11:42:38 3.46  104.42 44.07 102.24 inf

17/08/2021 11:42:42 2.39  104.42 44.07 102.29 inf

17/08/2021 11:42:46 3.47  104.47 44.10 102.29 inf

17/08/2021 11:42:51 3.48  104.56 44.13 102.29 inf

17/08/2021 11:42:55 2.38  104.56 44.04 102.29 inf

17/08/2021 11:42:59 3.46  104.38 44.07 102.24 inf

17/08/2021 11:43:03 3.47  104.52 44.01 102.29 inf

17/08/2021 11:43:07 2.44  104.61 43.95 102.29 inf

17/08/2021 11:43:11 3.47  104.56 43.98 102.29 inf

17/08/2021 11:43:15 3.47  104.52 43.82 102.29 inf

17/08/2021 11:43:19 2.60  104.56 43.89 102.29 inf

17/08/2021 11:43:23 3.47  104.56 43.82 102.29 inf

17/08/2021 11:43:27 3.47  104.56 43.82 102.29 inf

17/08/2021 11:43:31 2.73  104.61 43.79 102.29 inf

17/08/2021 11:43:35 3.47  104.56 43.79 102.29 inf

17/08/2021 11:43:39 3.46  104.52 43.79 102.29 inf

17/08/2021 11:43:43 2.69  104.61 43.73 102.29 inf

17/08/2021 11:43:47 3.49  104.61 43.79 102.29 inf

17/08/2021 11:43:51 3.50  104.61 43.76 102.29 inf

17/08/2021 11:43:55 2.71  104.61 43.70 102.29 inf

17/08/2021 11:43:59 3.47  104.61 43.73 102.29 inf

17/08/2021 11:44:04 3.46  104.61 43.61 102.29 inf

17/08/2021 11:44:08 2.77  104.56 43.58 102.34 inf

17/08/2021 11:44:12 3.47  104.61 43.52 102.29 inf

17/08/2021 11:44:16 3.48  104.61 43.55 102.29 inf

17/08/2021 11:44:20 2.76  104.61 43.49 102.29 inf

17/08/2021 11:44:24 3.46  104.56 43.49 102.29 inf

17/08/2021 11:44:28 3.45  104.61 43.49 102.29 inf

17/08/2021 11:44:32 2.72  104.52 43.49 102.29 inf

17/08/2021 11:44:36 3.47  104.61 43.49 102.29 inf

17/08/2021 11:44:40 3.47  104.52 43.39 102.29 inf

17/08/2021 11:44:44 3.00  104.61 43.27 102.29 inf

17/08/2021 11:44:48 3.45  104.56 43.24 102.29 inf

17/08/2021 11:44:52 3.46  104.47 43.18 102.29 inf

17/08/2021 11:44:56 3.18  104.47 43.18 102.29 inf

17/08/2021 11:45:00 3.46  104.52 43.18 102.24 inf

17/08/2021 11:45:04 3.25  104.56 43.15 102.29 inf

17/08/2021 11:45:08 3.23  104.52 43.12 102.20 inf

17/08/2021 11:45:12 3.44  104.61 43.05 102.20 inf

17/08/2021 11:45:16 3.29  104.42 43.12 102.06 inf

17/08/2021 11:45:21 3.28  104.61 42.96 102.15 inf

17/08/2021 11:45:25 3.51  104.47 42.96 101.97 inf

17/08/2021 11:45:29 3.02  104.33 42.87 101.92 inf

17/08/2021 11:45:33 3.39  104.47 42.87 101.97 inf

17/08/2021 11:45:37 3.48  104.42 42.84 101.97 inf

17/08/2021 11:45:41 3.00  104.33 42.84 101.92 inf

17/08/2021 11:45:45 3.40  104.24 42.87 101.87 inf

17/08/2021 11:45:49 3.44  104.14 42.87 101.83 inf

17/08/2021 11:45:53 3.03  104.19 42.66 101.83 inf

17/08/2021 11:45:57 3.37  104.14 42.72 101.78 inf

17/08/2021 11:46:01 3.46  104.14 42.63 101.83 inf

17/08/2021 11:46:05 3.01  104.19 42.56 101.83 inf

17/08/2021 11:46:09 3.39  104.14 42.56 101.83 inf

17/08/2021 11:46:13 3.44  104.14 42.56 101.83 inf

17/08/2021 11:46:17 3.05  104.14 42.56 101.83 inf

17/08/2021 11:46:21 3.40  104.14 42.50 101.83 inf

17/08/2021 11:46:25 3.50  104.14 42.44 101.83 inf

17/08/2021 11:46:29 3.01  104.14 42.50 101.83 inf

17/08/2021 11:46:34 3.38  104.19 42.44 101.78 inf

17/08/2021 11:46:38 3.43  104.14 42.50 101.83 inf

17/08/2021 11:46:42 3.06  104.14 42.29 101.83 inf

17/08/2021 11:46:46 3.38  104.14 42.23 101.83 inf

17/08/2021 11:46:50 3.45  104.14 42.35 101.83 inf

17/08/2021 11:46:54 3.04  104.14 42.26 101.78 inf

17/08/2021 11:46:58 3.38  104.14 42.26 101.83 inf

17/08/2021 11:47:02 3.45  104.14 42.23 101.83 inf

17/08/2021 11:47:06 3.16  104.14 42.26 101.83 inf

17/08/2021 11:47:10 3.33  104.14 42.26 101.78 inf

17/08/2021 11:47:14 3.44  104.14 42.26 101.83 inf

17/08/2021 11:47:18 3.19  104.14 42.26 101.83 inf

17/08/2021 11:47:22 3.29  104.14 42.17 101.78 inf

17/08/2021 11:47:26 3.45  104.10 42.23 101.74 inf

17/08/2021 11:47:30 3.26  104.00 42.26 101.78 inf

17/08/2021 11:47:34 3.19  104.14 42.26 101.64 inf

17/08/2021 11:47:38 3.43  104.10 42.14 101.55 inf

17/08/2021 11:47:42 3.42  104.10 42.26 101.51 inf

17/08/2021 11:47:47 3.10  104.10 42.20 101.60 inf

17/08/2021 11:47:51 3.45  104.10 42.26 101.46 inf

17/08/2021 11:47:55 3.41  104.05 42.17 101.46 inf

17/08/2021 11:47:59 3.29  104.10 42.26 101.46 inf

17/08/2021 11:48:03 3.41  104.00 42.20 101.42 inf

17/08/2021 11:48:07 3.10  104.00 42.17 101.42 inf

17/08/2021 11:48:11 3.39  103.72 42.20 101.37 inf

17/08/2021 11:48:15 3.43  103.82 42.17 101.42 inf

17/08/2021 11:48:19 3.01  103.82 42.20 101.37 inf

17/08/2021 11:48:23 3.39  103.77 42.20 101.37 inf

17/08/2021 11:48:27 3.44  103.77 42.20 101.37 inf

17/08/2021 11:48:31 3.07  103.72 42.20 101.37 inf

17/08/2021 11:48:35 3.28  103.72 42.20 101.37 inf

17/08/2021 11:48:39 3.44  103.68 42.14 101.42 inf

17/08/2021 11:48:43 3.00  103.82 42.17 101.37 inf

17/08/2021 11:48:47 3.37  103.72 42.17 101.37 inf

17/08/2021 11:48:51 3.48  103.77 42.20 101.37 inf

17/08/2021 11:48:55 3.02  103.68 42.17 101.37 inf

17/08/2021 11:48:59 3.36  103.68 42.26 101.32 inf

17/08/2021 11:49:04 3.42  103.68 42.23 101.37 inf

17/08/2021 11:49:08 3.07  103.68 42.23 101.37 inf

17/08/2021 11:49:12 3.39  103.68 42.20 101.37 inf

17/08/2021 11:49:16 3.46  103.68 42.14 101.37 inf

17/08/2021 11:49:20 2.94  103.68 42.23 101.32 inf

17/08/2021 11:49:24 3.43  103.68 42.26 101.37 inf

17/08/2021 11:49:28 3.44  103.68 42.17 101.32 inf

17/08/2021 11:49:32 2.88  103.68 42.20 101.37 inf

17/08/2021 11:49:36 3.42  103.68 42.26 101.37 inf

17/08/2021 11:49:40 3.45  103.68 42.23 101.32 inf

17/08/2021 11:49:44 3.01  103.63 42.26 101.37 inf

17/08/2021 11:49:48 3.37  103.68 42.26 101.32 inf

17/08/2021 11:49:52 3.37  103.68 42.23 101.37 inf

17/08/2021 11:49:56 2.99  103.63 42.23 101.37 inf

17/08/2021 11:50:00 3.36  103.68 42.26 101.37 inf

17/08/2021 11:50:04 3.42  103.68 42.29 101.28 inf

17/08/2021 11:50:08 3.09  103.68 42.26 101.32 inf

17/08/2021 11:50:12 3.33  103.68 42.29 101.19 inf

17/08/2021 11:50:17 3.42  103.63 42.26 101.14 inf

17/08/2021 11:50:21 3.23  103.54 42.26 101.14 inf

17/08/2021 11:50:25 3.20  103.63 42.26 100.96 inf

17/08/2021 11:50:29 3.43  103.63 42.29 101.05 inf

17/08/2021 11:50:33 3.42  103.68 42.26 101.09 inf

17/08/2021 11:50:37 3.06  103.49 42.26 101.00 inf

17/08/2021 11:50:41 3.44  103.59 42.29 100.91 inf

17/08/2021 11:50:45 3.43  103.54 42.26 101.00 inf

17/08/2021 11:50:49 3.06  103.54 42.29 100.91 inf

17/08/2021 11:50:53 3.42  103.49 42.29 100.91 inf

17/08/2021 11:50:57 3.45  103.40 42.35 100.91 inf

17/08/2021 11:51:01 2.95  103.40 42.32 100.91 inf

17/08/2021 11:51:05 3.44  103.40 42.32 100.91 inf

17/08/2021 11:51:09 3.43  103.35 42.41 100.91 inf

17/08/2021 11:51:13 2.84  103.21 42.38 100.91 inf

17/08/2021 11:51:17 3.44  103.26 42.53 100.91 inf

17/08/2021 11:51:21 3.45  103.21 42.44 100.91 inf

17/08/2021 11:51:25 2.83  103.26 42.53 100.91 inf

17/08/2021 11:51:30 3.43  103.21 42.53 100.91 inf

17/08/2021 11:51:34 3.43  103.21 42.50 100.87 inf

17/08/2021 11:51:38 2.71  103.21 42.53 100.91 inf

17/08/2021 11:51:42 3.45  103.31 42.53 100.91 inf

17/08/2021 11:51:46 3.43  103.21 42.56 100.91 inf

17/08/2021 11:51:50 2.56  103.21 42.56 100.91 inf

17/08/2021 11:51:54 3.42  103.21 42.53 100.91 inf

17/08/2021 11:51:58 3.42  103.26 42.59 100.91 inf

17/08/2021 11:52:02 2.43  103.21 42.56 100.91 inf

17/08/2021 11:52:06 3.43  103.21 42.53 100.91 inf

17/08/2021 11:52:10 3.44  103.21 42.59 100.91 inf

17/08/2021 11:52:14 2.31  103.21 42.56 100.91 inf

17/08/2021 11:52:18 3.43  103.26 42.56 100.91 inf

17/08/2021 11:52:22 3.43  103.17 42.69 100.87 inf

17/08/2021 11:52:26 2.27  103.21 42.63 100.91 inf

17/08/2021 11:52:30 3.43  103.21 42.66 100.87 inf

17/08/2021 11:52:34 3.43  103.21 42.78 100.91 inf

17/08/2021 11:52:38 2.33  103.21 42.78 100.91 inf

17/08/2021 11:52:42 3.45  103.21 42.87 100.91 inf

17/08/2021 11:52:47 3.45  103.21 42.84 100.91 inf

17/08/2021 11:52:51 2.39  103.17 42.81 100.82 inf

17/08/2021 11:52:55 3.42  103.21 42.81 100.91 inf

17/08/2021 11:52:59 3.42  103.21 42.81 100.87 inf

17/08/2021 11:53:03 2.44  103.21 42.87 100.87 inf

17/08/2021 11:53:07 3.45  103.21 42.87 100.91 inf

17/08/2021 11:53:11 3.42  103.21 42.87 100.91 inf

17/08/2021 11:53:15 2.62  103.17 42.87 100.87 inf

17/08/2021 11:53:19 3.43  103.21 42.90 100.87 inf

17/08/2021 11:53:23 3.42  103.21 42.90 100.87 inf

17/08/2021 11:53:27 2.97  103.21 42.87 100.77 inf

17/08/2021 11:53:31 3.37  103.17 42.93 100.68 inf

17/08/2021 11:53:35 3.43  103.21 42.87 100.68 inf

17/08/2021 11:53:39 2.94  103.21 42.96 100.64 inf

17/08/2021 11:53:43 3.33  103.17 42.93 100.68 inf

17/08/2021 11:53:47 3.43  103.17 43.09 100.64 inf

17/08/2021 11:53:51 3.36  103.21 43.05 100.59 inf

17/08/2021 11:53:55 2.97  103.12 43.18 100.64 inf

17/08/2021 11:54:00 3.43  103.21 43.12 100.59 inf

17/08/2021 11:54:04 3.44  103.17 43.09 100.59 inf

17/08/2021 11:54:08 2.88  103.12 43.18 100.50 inf

17/08/2021 11:54:12 3.44  103.03 43.18 100.50 inf

17/08/2021 11:54:16 3.42  103.07 43.18 100.46 inf

17/08/2021 11:54:20 2.72  103.03 43.18 100.50 inf

17/08/2021 11:54:24 3.43  103.07 43.15 100.46 inf

17/08/2021 11:54:28 3.42  103.03 43.21 100.50 inf

17/08/2021 11:54:32 2.52  103.07 43.21 100.50 inf

17/08/2021 11:54:36 3.45  102.94 43.21 100.50 inf

17/08/2021 11:54:40 3.42  102.89 43.30 100.46 inf

17/08/2021 11:54:44 2.29  102.84 43.21 100.50 inf

17/08/2021 11:54:48 3.42  102.89 43.30 100.50 inf

17/08/2021 11:54:52 3.42  102.84 43.27 100.55 inf

17/08/2021 11:54:56 2.30  102.84 43.45 100.46 inf

17/08/2021 11:55:00 3.42  102.89 43.42 100.50 inf

17/08/2021 11:55:04 3.43  102.80 43.45 100.46 inf

17/08/2021 11:55:08 2.31  102.80 43.49 100.46 inf

17/08/2021 11:55:13 3.40  102.80 43.49 100.46 inf

17/08/2021 11:55:17 3.44  102.80 43.49 100.50 inf

17/08/2021 11:55:21 2.41  102.80 43.49 100.46 inf

17/08/2021 11:55:25 3.43  102.80 43.49 100.46 inf

17/08/2021 11:55:29 3.42  102.80 43.49 100.46 inf

17/08/2021 11:55:33 2.47  102.75 43.52 100.46 inf

17/08/2021 11:55:37 3.46  102.80 43.49 100.46 inf

17/08/2021 11:55:41 3.42  102.75 43.58 100.46 inf

17/08/2021 11:55:45 2.64  102.75 43.55 100.46 inf

17/08/2021 11:55:49 3.42  102.75 43.49 100.46 inf

17/08/2021 11:55:53 3.41  102.75 43.70 100.46 inf

17/08/2021 11:55:57 2.98  102.75 43.79 100.46 inf

17/08/2021 11:56:01 3.27  102.75 43.79 100.50 inf

17/08/2021 11:56:05 3.42  102.75 43.73 100.46 inf

17/08/2021 11:56:09 3.39  102.75 43.76 100.46 inf

17/08/2021 11:56:13 2.93  102.75 43.79 100.46 inf

17/08/2021 11:56:17 3.43  102.75 43.79 100.46 inf

17/08/2021 11:56:21 3.42  102.75 43.79 100.46 inf

17/08/2021 11:56:25 2.49  102.75 43.79 100.46 inf

17/08/2021 11:56:30 3.42  102.75 43.79 100.50 inf

17/08/2021 11:56:34 3.41  102.80 43.79 100.46 inf

17/08/2021 11:56:38 2.61  102.75 43.82 100.46 inf

17/08/2021 11:56:42 3.13  102.75 43.79 100.46 inf

17/08/2021 11:56:46 3.43  102.75 43.92 100.46 inf

17/08/2021 11:56:50 3.43  102.75 43.92 100.46 inf

17/08/2021 11:56:54 2.45  102.75 43.95 100.46 inf

17/08/2021 11:56:58 3.41  102.75 44.04 100.46 inf

17/08/2021 11:57:02 3.44  102.75 43.98 100.46 inf

17/08/2021 11:57:06 3.27  102.75 44.04 100.46 inf

17/08/2021 11:57:10 2.98  102.75 44.10 100.46 inf

17/08/2021 11:57:14 3.41  102.75 44.07 100.46 inf

17/08/2021 11:57:18 3.42  102.80 44.07 100.46 inf

17/08/2021 11:57:22 2.43  102.75 44.10 100.46 inf

17/08/2021 11:57:26 3.35  102.75 44.10 100.46 inf

17/08/2021 11:57:30 3.43  102.70 44.10 100.46 inf

17/08/2021 11:57:34 3.41  102.80 44.13 100.46 inf

17/08/2021 11:57:38 2.43  102.75 44.13 100.46 inf

17/08/2021 11:57:43 3.41  102.75 44.10 100.46 inf

17/08/2021 11:57:47 3.42  102.75 44.13 100.46 inf

17/08/2021 11:57:51 2.40  102.75 44.13 100.46 inf

17/08/2021 11:57:55 3.34  102.75 44.20 100.46 inf

17/08/2021 11:57:59 3.42  102.75 44.26 100.46 inf

17/08/2021 11:58:03 3.42  102.75 44.23 100.46 inf

17/08/2021 11:58:07 2.99  102.75 44.35 100.46 inf

17/08/2021 11:58:11 2.82  102.75 44.41 100.41 inf

17/08/2021 11:58:15 3.42  102.70 44.41 100.46 inf

17/08/2021 11:58:19 3.43  102.75 44.32 100.46 inf

17/08/2021 11:58:23 2.69  102.75 44.38 100.46 inf

17/08/2021 11:58:27 3.09  102.75 44.38 100.46 inf

17/08/2021 11:58:31 3.41  102.75 44.35 100.46 inf

17/08/2021 11:58:35 3.38  102.75 44.44 100.46 inf

17/08/2021 11:58:39 3.31  102.75 44.41 100.46 inf

17/08/2021 11:58:43 2.28  102.70 44.41 100.46 inf

17/08/2021 11:58:47 3.24  102.75 44.38 100.46 inf

17/08/2021 11:58:51 3.41  102.70 44.44 100.46 inf

17/08/2021 11:58:55 3.42  102.75 44.41 100.46 inf

17/08/2021 11:59:00 3.43  102.75 44.48 100.41 inf

17/08/2021 11:59:04 2.61  102.75 44.41 100.46 inf

17/08/2021 11:59:08 2.74  102.75 44.63 100.46 inf

17/08/2021 11:59:12 3.43  102.75 44.69 100.46 inf

17/08/2021 11:59:16 3.40  102.70 44.63 100.36 inf

17/08/2021 11:59:20 3.41  102.70 44.60 100.46 inf

17/08/2021 11:59:24 3.41  102.70 44.66 100.46 inf

17/08/2021 11:59:28 2.44  102.75 44.66 100.46 inf

17/08/2021 11:59:32 2.94  102.75 44.72 100.46 inf

17/08/2021 11:59:36 3.43  102.75 44.69 100.46 inf

17/08/2021 11:59:40 3.42  102.75 44.75 100.46 inf

17/08/2021 11:59:44 3.41  102.75 44.72 100.46 inf

17/08/2021 11:59:48 3.39  102.75 44.72 100.41 inf

17/08/2021 11:59:52 2.36  102.75 44.72 100.46 inf

17/08/2021 11:59:56 2.86  102.75 44.72 100.46 inf

17/08/2021 12:00:00 3.41  102.70 44.76 100.41 inf

17/08/2021 12:00:04 3.41  102.75 44.79 100.36 inf

17/08/2021 12:00:08 3.40  102.75 44.79 100.46 inf

17/08/2021 12:00:13 3.41  102.75 44.75 100.46 inf

17/08/2021 12:00:17 3.23  102.70 44.85 100.41 inf

17/08/2021 12:00:21 2.29  102.75 44.94 100.46 inf

17/08/2021 12:00:25 3.05  102.70 44.91 100.46 inf

17/08/2021 12:00:29 3.40  102.70 45.04 100.36 inf

17/08/2021 12:00:33 3.41  102.70 45.00 100.46 inf

17/08/2021 12:00:37 3.42  102.70 45.04 100.41 inf

17/08/2021 12:00:41 3.43  102.75 45.04 100.41 inf

17/08/2021 12:00:45 2.37  102.66 45.00 100.46 inf

17/08/2021 12:00:49 3.07  102.66 44.97 100.46 inf

17/08/2021 12:00:53 3.39  102.75 45.04 100.46 inf

17/08/2021 12:00:57 3.42  102.66 45.04 100.46 inf

17/08/2021 12:01:01 3.41  102.75 45.04 100.46 inf

17/08/2021 12:01:05 2.52  102.75 45.10 100.41 inf

17/08/2021 12:01:09 2.91  102.70 45.04 100.36 inf

17/08/2021 12:01:13 3.38  102.75 45.10 100.36 inf

17/08/2021 12:01:17 3.44  102.70 45.13 100.46 inf

17/08/2021 12:01:21 3.41  102.66 45.16 100.41 inf

17/08/2021 12:01:26 2.28  102.70 45.10 100.41 inf

17/08/2021 12:01:30 3.41  102.75 45.22 100.41 inf

17/08/2021 12:01:34 3.41  102.66 45.32 100.46 inf

17/08/2021 12:01:38 3.40  102.61 45.25 100.41 inf

17/08/2021 12:01:42 2.69  102.66 45.29 100.36 inf

17/08/2021 12:01:46 3.41  102.70 45.32 100.32 inf

17/08/2021 12:01:50 3.42  102.75 45.32 100.32 inf

17/08/2021 12:01:54 2.34  102.66 45.35 100.41 inf

17/08/2021 12:01:58 3.40  102.66 45.32 100.23 inf

17/08/2021 12:02:02 3.44  102.75 45.35 100.32 inf

17/08/2021 12:02:06 2.87  102.66 45.38 100.27 inf

17/08/2021 12:02:10 3.30  102.75 45.32 100.32 inf

17/08/2021 12:02:14 3.41  102.57 45.38 100.27 inf

17/08/2021 12:02:18 3.42  102.52 45.41 100.23 inf

17/08/2021 12:02:22 2.76  102.70 45.35 100.27 inf

17/08/2021 12:02:26 3.40  102.70 45.44 100.32 inf

17/08/2021 12:02:30 3.41  102.66 45.41 100.18 inf

17/08/2021 12:02:34 2.37  102.61 45.44 100.27 inf

17/08/2021 12:02:38 3.40  102.47 45.47 100.32 inf

17/08/2021 12:02:43 3.41  102.61 45.60 100.32 inf

17/08/2021 12:02:47 3.40  102.61 45.57 100.18 inf

17/08/2021 12:02:51 2.33  102.66 45.57 100.27 inf

17/08/2021 12:02:55 3.40  102.66 45.66 100.27 inf

17/08/2021 12:02:59 3.40  102.66 45.66 100.14 inf

17/08/2021 12:03:03 3.43  102.57 45.57 100.09 inf

17/08/2021 12:03:07 2.33  102.66 45.60 100.14 inf

17/08/2021 12:03:11 3.42  102.66 45.66 100.36 inf

17/08/2021 12:03:15 3.40  102.52 45.66 100.00 inf

17/08/2021 12:03:19 3.13  102.61 45.66 100.18 inf

17/08/2021 12:03:23 2.85  102.66 45.66 100.05 inf

17/08/2021 12:03:27 3.44  102.57 45.66 100.09 inf

17/08/2021 12:03:31 3.40  102.57 45.69 100.27 inf

17/08/2021 12:03:35 3.04  102.57 45.66 100.18 inf

17/08/2021 12:03:39 2.98  102.61 45.69 100.00 inf

17/08/2021 12:03:43 3.41  102.61 45.66 100.14 inf

17/08/2021 12:03:47 3.41  102.52 45.66 100.14 inf

17/08/2021 12:03:51 2.37  102.52 45.72 100.05 inf

17/08/2021 12:03:56 3.41  102.61 45.72 100.05 inf

17/08/2021 12:04:00 3.40  102.57 45.79 100.05 inf

17/08/2021 12:04:04 3.40  102.57 45.85 100.05 inf

17/08/2021 12:04:08 3.14  102.52 45.85 100.05 inf

17/08/2021 12:04:12 2.31  102.47 45.97 100.05 inf

17/08/2021 12:04:16 3.41  102.52 45.88 100.00 inf

17/08/2021 12:04:20 3.41  102.57 45.97 100.05 inf

17/08/2021 12:04:24 3.40  102.47 45.97 100.00 inf

17/08/2021 12:04:28 2.98  102.43 46.01 100.00 inf

17/08/2021 12:04:32 2.43  102.38 45.97 100.00 inf

17/08/2021 12:04:36 3.40  102.34 45.91 100.00 inf

17/08/2021 12:04:40 3.40  102.43 45.97 100.05 inf

17/08/2021 12:04:44 3.41  102.57 45.97 100.05 inf

17/08/2021 12:04:48 3.41  102.43 45.97 100.00 inf

17/08/2021 12:04:52 2.47  102.43 46.01 100.05 inf

17/08/2021 12:04:56 2.85  102.43 45.97 100.00 inf

17/08/2021 12:05:00 3.42  102.38 46.04 100.00 inf

17/08/2021 12:05:04 3.41  102.38 45.97 100.05 inf

17/08/2021 12:05:08 3.39  102.38 46.04 100.00 inf

17/08/2021 12:05:13 3.00  102.34 46.01 100.05 inf

17/08/2021 12:05:17 2.55  102.38 46.01 100.00 inf

17/08/2021 12:05:21 3.40  102.38 46.01 100.00 inf

17/08/2021 12:05:25 3.40  102.38 46.04 100.05 inf

17/08/2021 12:05:29 3.40  102.52 46.07 100.00 inf

17/08/2021 12:05:33 2.98  102.34 46.13 100.00 inf

17/08/2021 12:05:37 2.78  102.38 46.23 100.00 inf

17/08/2021 12:05:41 3.39  102.43 46.32 100.00 inf

